Name,Date,Open,High,Low,Close,Volume,Market_Cap,Month_Year,Spread
bitcoin,2015-06-16,236.76,251.74,236.12,250.9,41612000.0,3582987588.0,2015-06,15.62
bitcoin,2015-06-17,250.82,256.85,246.48,249.28,43858400.0,3560953387.0,2015-06,10.37
bitcoin,2015-06-18,249.43,252.11,244.13,249.01,30980200.0,3557986321.0,2015-06,7.98
bitcoin,2015-06-19,249.04,250.98,243.79,244.61,23965300.0,3495994564.0,2015-06,7.19
bitcoin,2015-06-20,244.53,245.83,240.63,245.21,20608100.0,3505477188.0,2015-06,5.2
bitcoin,2015-06-21,245.1,245.22,241.88,243.94,10600900.0,3488106467.0,2015-06,3.34
bitcoin,2015-06-22,243.97,247.92,243.78,246.99,17692500.0,3532599174.0,2015-06,4.14
bitcoin,2015-06-23,246.93,247.3,243.13,244.3,15108700.0,3494929113.0,2015-06,4.17
bitcoin,2015-06-24,244.28,244.34,240.51,240.51,17344900.0,3441763637.0,2015-06,3.83
bitcoin,2015-06-25,240.37,243.33,240.37,242.8,16133100.0,3475370256.0,2015-06,2.96
bitcoin,2015-06-26,242.6,243.75,241.55,243.59,13983500.0,3487699724.0,2015-06,2.2
bitcoin,2015-06-27,243.55,251.34,243.12,250.99,20488600.0,3594402691.0,2015-06,8.22
bitcoin,2015-06-28,250.96,251.17,247.43,249.01,15137600.0,3566939394.0,2015-06,3.74
bitcoin,2015-06-29,248.72,257.17,248.58,257.06,34742900.0,3683193712.0,2015-06,8.59
bitcoin,2015-06-30,257.04,267.87,255.95,263.07,44533800.0,3770229522.0,2015-06,11.92
bitcoin,2015-07-01,263.35,265.17,255.77,258.62,27029800.0,3707306173.0,2015-07,9.4
bitcoin,2015-07-02,258.55,261.63,254.12,255.41,21551900.0,3662295200.0,2015-07,7.51
bitcoin,2015-07-03,255.46,257.08,253.51,256.34,19033800.0,3676575981.0,2015-07,3.57
bitcoin,2015-07-04,256.49,261.46,254.2,260.89,15620400.0,3742827088.0,2015-07,7.26
bitcoin,2015-07-05,260.8,274.51,258.7,271.91,44156100.0,3901985539.0,2015-07,15.81
bitcoin,2015-07-06,271.11,277.42,267.6,269.03,49154800.0,3861831490.0,2015-07,9.82
bitcoin,2015-07-07,269.96,271.34,264.83,266.21,28857600.0,3822200106.0,2015-07,6.51
bitcoin,2015-07-08,265.98,272.97,264.39,270.79,36980200.0,3889020940.0,2015-07,8.58
bitcoin,2015-07-09,270.83,272.33,267.09,269.23,40301200.0,3867547719.0,2015-07,5.24
bitcoin,2015-07-10,269.16,294.59,268.8,284.89,100390000.0,4093705987.0,2015-07,25.79
bitcoin,2015-07-11,284.88,298.51,283.53,293.11,41109900.0,4212919911.0,2015-07,14.98
bitcoin,2015-07-12,293.14,314.39,292.51,310.87,56405000.0,4469117252.0,2015-07,21.88
bitcoin,2015-07-13,310.83,310.95,281.01,292.05,62053900.0,4199736520.0,2015-07,29.94
bitcoin,2015-07-14,292.03,296.15,286.64,287.46,28727200.0,4134767190.0,2015-07,9.51
bitcoin,2015-07-15,288.05,293.25,285.37,285.83,27486600.0,4112343300.0,2015-07,7.88
bitcoin,2015-07-16,286.04,291.18,275.24,278.09,49482600.0,4001916229.0,2015-07,15.94
bitcoin,2015-07-17,278.09,280.28,272.04,279.47,27591400.0,4022845730.0,2015-07,8.24
bitcoin,2015-07-18,279.33,282.53,274.08,274.9,25187100.0,3958065833.0,2015-07,8.45
bitcoin,2015-07-19,274.77,275.67,272.51,273.61,15332500.0,3940581988.0,2015-07,3.16
bitcoin,2015-07-20,273.5,278.98,272.96,278.98,22711400.0,4018965413.0,2015-07,6.02
bitcoin,2015-07-21,278.88,280.55,275.42,275.83,22930700.0,3974491489.0,2015-07,5.13
bitcoin,2015-07-22,275.66,277.67,274.38,277.22,19389800.0,3995572964.0,2015-07,3.29
bitcoin,2015-07-23,277.34,278.11,275.72,276.05,18531300.0,3979625902.0,2015-07,2.39
bitcoin,2015-07-24,276.01,289.25,275.25,288.28,37199400.0,4157148934.0,2015-07,14.0
bitcoin,2015-07-25,288.16,290.73,286.0,288.7,20662200.0,4164295442.0,2015-07,4.73
bitcoin,2015-07-26,288.64,293.05,287.71,292.69,16032300.0,4222888242.0,2015-07,5.34
bitcoin,2015-07-27,292.64,297.77,287.45,293.62,30592000.0,4237522843.0,2015-07,10.32
bitcoin,2015-07-28,293.63,296.65,293.42,294.43,25453600.0,4250112630.0,2015-07,3.23
bitcoin,2015-07-29,294.48,294.54,288.78,289.59,24672600.0,4181390010.0,2015-07,5.76
bitcoin,2015-07-30,289.1,290.13,286.57,287.72,21635800.0,4155381827.0,2015-07,3.56
bitcoin,2015-07-31,287.7,288.96,282.34,284.65,23629100.0,4112089481.0,2015-07,6.62
bitcoin,2015-08-01,284.69,284.93,278.11,281.6,18995000.0,4069120370.0,2015-08,6.82
bitcoin,2015-08-02,280.45,283.03,277.53,282.61,17722200.0,4084832103.0,2015-08,5.5
bitcoin,2015-08-03,282.81,285.47,280.23,281.23,21474100.0,4065895598.0,2015-08,5.24
bitcoin,2015-08-04,281.23,285.71,281.23,285.22,21908700.0,4124558889.0,2015-08,4.48
bitcoin,2015-08-05,284.85,285.5,281.49,281.88,20128000.0,4077254001.0,2015-08,4.01
bitcoin,2015-08-06,281.91,281.91,278.4,278.58,18792100.0,4030445072.0,2015-08,3.51
bitcoin,2015-08-07,278.74,280.39,276.37,279.58,42484800.0,4045993359.0,2015-08,4.02
bitcoin,2015-08-08,279.74,279.93,260.71,261.0,58533000.0,3778049024.0,2015-08,19.22
bitcoin,2015-08-09,261.12,267.0,260.47,265.08,23789600.0,3838130130.0,2015-08,6.53
bitcoin,2015-08-10,265.48,267.03,262.6,264.47,20979400.0,3830352069.0,2015-08,4.43
bitcoin,2015-08-11,264.34,270.39,264.09,270.39,25433900.0,3917142819.0,2015-08,6.3
bitcoin,2015-08-12,270.6,270.67,265.47,266.38,26815400.0,3859888131.0,2015-08,5.2
bitcoin,2015-08-13,266.18,266.23,262.84,264.08,27685500.0,3827588724.0,2015-08,3.39
bitcoin,2015-08-14,264.13,267.47,261.48,265.68,27091200.0,3851715726.0,2015-08,5.99
bitcoin,2015-08-15,265.53,266.67,261.3,261.55,19321100.0,3792757590.0,2015-08,5.37
bitcoin,2015-08-16,261.87,262.44,257.04,258.51,29717000.0,3749501856.0,2015-08,5.4
bitcoin,2015-08-17,258.49,260.51,257.12,257.98,21617900.0,3742748055.0,2015-08,3.39
bitcoin,2015-08-18,257.93,257.99,211.08,211.08,42147200.0,3063104570.0,2015-08,46.91
bitcoin,2015-08-19,225.67,237.41,222.77,226.68,60869200.0,3290448603.0,2015-08,14.64
bitcoin,2015-08-20,226.9,237.37,226.9,235.35,32275000.0,3417123139.0,2015-08,10.47
bitcoin,2015-08-21,235.35,236.43,231.72,232.57,23173800.0,3377704243.0,2015-08,4.71
bitcoin,2015-08-22,232.66,234.96,222.7,230.39,23205900.0,3346961926.0,2015-08,12.26
bitcoin,2015-08-23,230.38,232.71,225.58,228.17,18406600.0,3315466697.0,2015-08,7.13
bitcoin,2015-08-24,228.11,228.14,210.44,210.49,59220700.0,3059460627.0,2015-08,17.7
bitcoin,2015-08-25,210.07,226.32,199.57,221.61,61089200.0,3221751642.0,2015-08,26.75
bitcoin,2015-08-26,222.08,231.18,220.2,225.83,31808000.0,3284040048.0,2015-08,10.98
bitcoin,2015-08-27,226.05,228.64,223.68,224.77,21905400.0,3269360632.0,2015-08,4.96
bitcoin,2015-08-28,224.7,235.22,220.93,231.4,31336600.0,3366649823.0,2015-08,14.29
bitcoin,2015-08-29,231.55,233.22,227.33,229.78,17142500.0,3344063019.0,2015-08,5.89
bitcoin,2015-08-30,229.9,232.07,226.25,228.76,19412600.0,3330085315.0,2015-08,5.82
bitcoin,2015-08-31,229.11,231.96,225.91,230.06,20710700.0,3349845416.0,2015-08,6.05
bitcoin,2015-09-01,230.26,231.22,226.86,228.12,20575200.0,3322548147.0,2015-09,4.36
bitcoin,2015-09-02,228.03,230.58,226.48,229.28,18760400.0,3340404203.0,2015-09,4.1
bitcoin,2015-09-03,229.32,229.6,226.67,227.18,17482000.0,3310618588.0,2015-09,2.93
bitcoin,2015-09-04,227.21,230.9,227.05,230.3,20962400.0,3356910010.0,2015-09,3.85
bitcoin,2015-09-05,230.2,236.14,229.44,235.02,20671400.0,3426594646.0,2015-09,6.7
bitcoin,2015-09-06,234.87,242.91,234.68,239.84,25473700.0,3497748612.0,2015-09,8.23
bitcoin,2015-09-07,239.93,242.11,238.72,239.85,21192200.0,3498762116.0,2015-09,3.39
bitcoin,2015-09-08,239.85,245.78,239.68,243.61,26879200.0,3554439286.0,2015-09,6.1
bitcoin,2015-09-09,243.41,244.42,237.82,238.17,23635700.0,3475960739.0,2015-09,6.6
bitcoin,2015-09-10,238.34,241.29,235.79,238.48,21215500.0,3481466104.0,2015-09,5.5
bitcoin,2015-09-11,238.33,241.17,238.33,240.11,19224700.0,3506204486.0,2015-09,2.84
bitcoin,2015-09-12,239.85,240.12,234.75,235.23,17962600.0,3435801820.0,2015-09,5.37
bitcoin,2015-09-13,235.24,235.93,229.33,230.51,18478800.0,3367774557.0,2015-09,6.6
bitcoin,2015-09-14,230.61,232.44,227.96,230.64,20997800.0,3370579521.0,2015-09,4.48
bitcoin,2015-09-15,230.49,259.18,229.82,230.3,19177800.0,3366532054.0,2015-09,29.36
bitcoin,2015-09-16,230.25,231.21,227.4,229.09,20144200.0,3349613966.0,2015-09,3.81
bitcoin,2015-09-17,229.08,230.29,228.93,229.81,18935400.0,3360247349.0,2015-09,1.36
bitcoin,2015-09-18,233.52,234.35,232.18,232.98,20242200.0,3408098085.0,2015-09,2.17
bitcoin,2015-09-19,232.86,233.21,231.09,231.49,12712600.0,3387141915.0,2015-09,2.12
bitcoin,2015-09-20,231.4,232.37,230.91,231.21,14444700.0,3383764499.0,2015-09,1.46
bitcoin,2015-09-21,231.22,231.22,226.52,227.09,19678800.0,3324121324.0,2015-09,4.7
bitcoin,2015-09-22,226.97,232.39,225.12,230.62,25009300.0,3376737583.0,2015-09,7.27
bitcoin,2015-09-23,230.94,231.84,229.59,230.28,17254100.0,3372747846.0,2015-09,2.25
bitcoin,2015-09-24,230.36,235.65,230.29,234.53,25097800.0,3435744312.0,2015-09,5.36
bitcoin,2015-09-25,234.36,237.43,233.68,235.14,22363600.0,3445723754.0,2015-09,3.75
bitcoin,2015-09-26,235.08,235.4,233.36,234.34,13724100.0,3434809258.0,2015-09,2.04
bitcoin,2015-09-27,234.14,234.53,232.48,232.76,14179900.0,3412467834.0,2015-09,2.05
bitcoin,2015-09-28,232.84,239.34,232.47,239.14,24713000.0,3506933730.0,2015-09,6.87
bitcoin,2015-09-29,239.02,239.8,235.93,236.69,22691300.0,3471967520.0,2015-09,3.87
bitcoin,2015-09-30,236.64,237.73,235.63,236.06,19743500.0,3463625759.0,2015-09,2.1
bitcoin,2015-10-01,236.0,238.45,235.62,237.55,20488800.0,3486370082.0,2015-10,2.83
bitcoin,2015-10-02,237.26,238.54,236.6,237.29,19677900.0,3483431578.0,2015-10,1.94
bitcoin,2015-10-03,237.2,239.32,236.94,238.73,16482700.0,3505385987.0,2015-10,2.38
bitcoin,2015-10-04,238.53,238.97,237.94,238.26,12999000.0,3499387367.0,2015-10,1.03
bitcoin,2015-10-05,238.15,240.38,237.04,240.38,23335900.0,3531508720.0,2015-10,3.34
bitcoin,2015-10-06,240.36,246.93,240.14,246.06,27535100.0,3615828118.0,2015-10,6.79
bitcoin,2015-10-07,246.17,246.68,242.59,242.97,22999200.0,3571170510.0,2015-10,4.09
bitcoin,2015-10-08,243.07,244.25,242.18,242.3,18515300.0,3562238314.0,2015-10,2.07
bitcoin,2015-10-09,242.5,244.23,242.12,243.93,17353100.0,3586932176.0,2015-10,2.11
bitcoin,2015-10-10,243.74,245.32,243.07,244.94,15912700.0,3602763687.0,2015-10,2.25
bitcoin,2015-10-11,244.74,247.24,244.15,247.05,16827300.0,3634686068.0,2015-10,3.09
bitcoin,2015-10-12,246.88,247.45,245.18,245.31,17388300.0,3609927997.0,2015-10,2.27
bitcoin,2015-10-13,245.2,250.24,243.76,249.51,28198500.0,3672589342.0,2015-10,6.48
bitcoin,2015-10-14,249.49,254.27,248.9,251.99,27462600.0,3710065546.0,2015-10,5.37
bitcoin,2015-10-15,252.11,255.96,252.05,254.32,25223500.0,3745440578.0,2015-10,3.91
bitcoin,2015-10-16,254.3,266.14,253.93,262.87,35901500.0,3872283809.0,2015-10,12.21
bitcoin,2015-10-17,262.75,273.58,262.37,270.64,43199600.0,3987684186.0,2015-10,11.21
bitcoin,2015-10-18,270.91,271.67,260.78,261.64,22434300.0,3856061829.0,2015-10,10.89
bitcoin,2015-10-19,261.86,264.82,260.95,263.44,25258800.0,3883581668.0,2015-10,3.87
bitcoin,2015-10-20,263.57,270.83,263.23,269.46,30889800.0,3973292564.0,2015-10,7.6
bitcoin,2015-10-21,269.31,270.77,263.84,266.27,25637300.0,3927192474.0,2015-10,6.93
bitcoin,2015-10-22,266.5,276.51,266.14,274.02,37808600.0,4042524308.0,2015-10,10.37
bitcoin,2015-10-23,273.65,278.68,273.54,276.5,29442500.0,4080023363.0,2015-10,5.14
bitcoin,2015-10-24,276.5,281.71,276.5,281.65,25942400.0,4157184875.0,2015-10,5.21
bitcoin,2015-10-25,281.45,294.06,281.45,283.68,45717100.0,4188180600.0,2015-10,12.61
bitcoin,2015-10-26,283.63,285.3,280.51,285.3,32108800.0,4213260473.0,2015-10,4.79
bitcoin,2015-10-27,285.18,296.21,285.01,293.79,46331800.0,4339689442.0,2015-10,11.2
bitcoin,2015-10-28,293.7,306.33,293.7,304.62,50808100.0,4500730950.0,2015-10,12.63
bitcoin,2015-10-29,304.32,318.17,301.82,313.86,64495900.0,4638392428.0,2015-10,16.35
bitcoin,2015-10-30,313.94,334.17,313.94,328.02,78305000.0,4849062146.0,2015-10,20.23
bitcoin,2015-10-31,328.51,332.78,309.25,314.17,48598100.0,4645486246.0,2015-10,23.53
bitcoin,2015-11-01,315.01,327.47,311.88,325.43,37001100.0,4813287206.0,2015-11,15.59
bitcoin,2015-11-02,325.94,365.36,323.21,361.19,101918000.0,5343556482.0,2015-11,42.15
bitcoin,2015-11-03,361.87,417.9,357.65,403.42,206162000.0,5969855535.0,2015-11,60.25
bitcoin,2015-11-04,403.66,495.56,380.55,411.56,263900000.0,6092006971.0,2015-11,115.01
bitcoin,2015-11-05,408.08,447.56,374.58,386.35,151824992.0,5720251077.0,2015-11,72.98
bitcoin,2015-11-06,388.05,395.84,354.02,374.47,122687000.0,5545657295.0,2015-11,41.82
bitcoin,2015-11-07,374.27,390.59,372.43,386.48,56625100.0,5725035162.0,2015-11,18.16
bitcoin,2015-11-08,384.28,389.89,368.7,373.37,51817600.0,5532072311.0,2015-11,21.19
bitcoin,2015-11-09,374.32,385.28,362.89,380.26,68224400.0,5635560843.0,2015-11,22.39
bitcoin,2015-11-10,379.98,381.39,329.11,336.82,95797904.0,4993021697.0,2015-11,52.28
bitcoin,2015-11-11,339.82,340.58,301.0,311.08,107070000.0,4612831323.0,2015-11,39.58
bitcoin,2015-11-12,314.08,345.08,313.36,338.15,78477800.0,5015563456.0,2015-11,31.72
bitcoin,2015-11-13,338.5,340.91,326.08,336.75,52003000.0,4996160115.0,2015-11,14.83
bitcoin,2015-11-14,336.62,338.18,329.97,332.91,38612000.0,4940266781.0,2015-11,8.21
bitcoin,2015-11-15,333.05,334.66,317.49,320.17,44213100.0,4752464063.0,2015-11,17.17
bitcoin,2015-11-16,319.73,331.63,315.9,330.75,47980100.0,4911040461.0,2015-11,15.73
bitcoin,2015-11-17,330.36,338.35,329.61,335.09,51001600.0,4976765824.0,2015-11,8.74
bitcoin,2015-11-18,334.59,336.53,330.64,334.59,43783800.0,4970560298.0,2015-11,5.89
bitcoin,2015-11-19,334.68,335.33,325.27,326.15,45011100.0,4846272452.0,2015-11,10.06
bitcoin,2015-11-20,326.41,326.47,312.22,322.02,53152900.0,4786301542.0,2015-11,14.25
bitcoin,2015-11-21,322.09,328.16,319.6,326.93,28200500.0,4860628038.0,2015-11,8.56
bitcoin,2015-11-22,326.98,327.01,321.26,324.54,23439400.0,4826466938.0,2015-11,5.75
bitcoin,2015-11-23,324.35,325.12,321.29,323.05,27478900.0,4805632296.0,2015-11,3.83
bitcoin,2015-11-24,323.01,323.06,318.12,320.05,29362600.0,4762244474.0,2015-11,4.94
bitcoin,2015-11-25,320.05,329.13,316.77,328.21,41666900.0,4884886822.0,2015-11,12.36
bitcoin,2015-11-26,328.3,366.76,328.23,352.68,106105000.0,5250750575.0,2015-11,38.53
bitcoin,2015-11-27,351.86,363.59,347.87,358.04,55179100.0,5331719786.0,2015-11,15.72
bitcoin,2015-11-28,357.14,359.54,352.17,357.38,36816600.0,5323252537.0,2015-11,7.37
bitcoin,2015-11-29,357.47,371.94,355.67,371.29,40409300.0,5531872177.0,2015-11,16.27
bitcoin,2015-11-30,371.44,382.36,370.38,377.32,71701600.0,5623195997.0,2015-11,11.98
bitcoin,2015-12-01,377.41,378.93,356.56,362.49,60452200.0,5403653927.0,2015-12,22.37
bitcoin,2015-12-02,361.85,362.23,349.46,359.19,54160500.0,5355891235.0,2015-12,12.77
bitcoin,2015-12-03,359.33,370.27,357.41,361.05,50714900.0,5384892776.0,2015-12,12.86
bitcoin,2015-12-04,361.26,363.52,355.76,363.18,35784100.0,5418154665.0,2015-12,7.76
bitcoin,2015-12-05,363.72,389.79,363.23,388.95,66282200.0,5804247032.0,2015-12,26.56
bitcoin,2015-12-06,389.55,402.81,387.09,388.78,77762000.0,5803305524.0,2015-12,15.72
bitcoin,2015-12-07,389.98,399.97,385.41,395.54,63455800.0,5905560136.0,2015-12,14.56
bitcoin,2015-12-08,395.75,415.56,389.95,415.56,57801400.0,6206381460.0,2015-12,25.61
bitcoin,2015-12-09,414.44,423.12,406.29,417.56,90917200.0,6238015413.0,2015-12,16.83
bitcoin,2015-12-10,417.99,419.51,411.55,415.48,52138900.0,6209105142.0,2015-12,7.96
bitcoin,2015-12-11,415.28,451.94,415.28,451.94,110944000.0,6755795193.0,2015-12,36.66
bitcoin,2015-12-12,452.33,469.1,410.74,435.0,131969000.0,6504325267.0,2015-12,58.36
bitcoin,2015-12-13,431.66,441.68,426.27,433.76,55050600.0,6487293999.0,2015-12,15.41
bitcoin,2015-12-14,433.27,447.14,430.46,444.18,130496000.0,6645395797.0,2015-12,16.68
bitcoin,2015-12-15,443.88,465.32,443.88,465.32,83121104.0,6963784692.0,2015-12,21.44
bitcoin,2015-12-16,465.21,465.21,443.85,454.93,107944000.0,6810202753.0,2015-12,21.36
bitcoin,2015-12-17,454.78,457.86,448.86,456.08,47978400.0,6829095335.0,2015-12,9.0
bitcoin,2015-12-18,455.85,465.18,454.94,463.62,60220100.0,6943912954.0,2015-12,10.24
bitcoin,2015-12-19,463.55,465.58,456.77,462.32,47892700.0,6926346391.0,2015-12,8.81
bitcoin,2015-12-20,462.23,462.64,434.34,442.68,75409400.0,6633988873.0,2015-12,28.3
bitcoin,2015-12-21,442.84,444.73,427.31,438.64,77639696.0,6574990256.0,2015-12,17.42
bitcoin,2015-12-22,437.44,443.69,435.52,436.57,50840400.0,6545633139.0,2015-12,8.17
bitcoin,2015-12-23,436.72,444.53,436.62,442.4,47161400.0,6634776277.0,2015-12,7.91
bitcoin,2015-12-24,443.09,458.46,443.08,454.98,57157200.0,6825070740.0,2015-12,15.38
bitcoin,2015-12-25,454.86,458.3,452.08,455.65,39078500.0,6836936569.0,2015-12,6.22
bitcoin,2015-12-26,455.76,457.49,405.76,417.27,116166000.0,6262844602.0,2015-12,51.73
bitcoin,2015-12-27,416.51,424.01,408.88,422.82,53591200.0,6348296234.0,2015-12,15.13
bitcoin,2015-12-28,423.34,429.77,418.48,422.28,49638600.0,6341733237.0,2015-12,11.29
bitcoin,2015-12-29,422.1,432.98,420.63,432.98,51596500.0,6504194854.0,2015-12,12.35
bitcoin,2015-12-30,433.3,434.39,422.08,426.62,46889400.0,6410381455.0,2015-12,12.31
bitcoin,2015-12-31,425.88,432.92,418.73,430.57,45996600.0,6471217491.0,2015-12,14.19
bitcoin,2016-01-01,430.72,436.25,427.52,434.33,36278900.0,6529299589.0,2016-01,8.73
bitcoin,2016-01-02,434.62,436.06,431.87,433.44,30096600.0,6517390487.0,2016-01,4.19
bitcoin,2016-01-03,433.58,433.74,424.71,430.01,39633800.0,6467429942.0,2016-01,9.03
bitcoin,2016-01-04,430.06,434.52,429.08,433.09,38477500.0,6515713340.0,2016-01,5.44
bitcoin,2016-01-05,433.07,434.18,429.68,431.96,34522600.0,6500393256.0,2016-01,4.5
bitcoin,2016-01-06,431.86,431.86,426.34,429.11,34042500.0,6458942098.0,2016-01,5.52
bitcoin,2016-01-07,430.01,458.77,429.08,458.05,87562200.0,6896279078.0,2016-01,29.69
bitcoin,2016-01-08,457.54,462.93,447.94,453.23,56993000.0,6825700454.0,2016-01,14.99
bitcoin,2016-01-09,453.38,454.64,446.89,447.61,32278000.0,6742767343.0,2016-01,7.75
bitcoin,2016-01-10,448.24,448.31,440.35,447.99,35995900.0,6750440386.0,2016-01,7.96
bitcoin,2016-01-11,448.7,450.66,443.86,448.43,40450000.0,6758931030.0,2016-01,6.8
bitcoin,2016-01-12,448.18,448.18,435.69,435.69,115607000.0,6568800100.0,2016-01,12.49
bitcoin,2016-01-13,434.67,435.19,424.44,432.37,173888000.0,6520360056.0,2016-01,10.75
bitcoin,2016-01-14,432.29,433.32,427.85,430.31,43945500.0,6490638885.0,2016-01,5.47
bitcoin,2016-01-15,430.26,430.26,364.33,364.33,153351008.0,5496598039.0,2016-01,65.93
bitcoin,2016-01-16,365.07,390.56,354.91,387.54,120352000.0,5848063566.0,2016-01,35.65
bitcoin,2016-01-17,387.15,390.96,380.09,382.3,45319600.0,5770478451.0,2016-01,10.87
bitcoin,2016-01-18,381.73,388.1,376.67,387.17,54403900.0,5845656048.0,2016-01,11.43
bitcoin,2016-01-19,387.03,387.73,378.97,380.15,46819800.0,5740934168.0,2016-01,8.76
bitcoin,2016-01-20,379.74,425.27,376.6,420.23,121720000.0,6347836794.0,2016-01,48.67
bitcoin,2016-01-21,419.63,422.88,406.3,410.26,68338000.0,6198658815.0,2016-01,16.58
bitcoin,2016-01-22,409.75,410.41,375.28,382.49,91546600.0,5780764155.0,2016-01,35.13
bitcoin,2016-01-23,382.43,394.54,381.98,387.49,56247400.0,5858059876.0,2016-01,12.56
bitcoin,2016-01-24,388.1,405.48,387.51,402.97,54824800.0,6093787908.0,2016-01,17.97
bitcoin,2016-01-25,402.32,402.32,388.55,391.73,59062400.0,5925345408.0,2016-01,13.77
bitcoin,2016-01-26,392.0,397.77,390.58,392.15,58147000.0,5933372928.0,2016-01,7.19
bitcoin,2016-01-27,392.44,396.84,391.78,394.97,47424400.0,5977545745.0,2016-01,5.06
bitcoin,2016-01-28,395.15,395.5,379.73,380.29,59247900.0,5756710303.0,2016-01,15.77
bitcoin,2016-01-29,380.11,384.38,365.45,379.47,86125296.0,5745985821.0,2016-01,18.93
bitcoin,2016-01-30,378.86,380.92,376.49,378.26,30284400.0,5729296096.0,2016-01,4.43
bitcoin,2016-01-31,378.29,380.35,367.83,368.77,37894300.0,5587253351.0,2016-01,12.52
bitcoin,2016-02-01,369.35,378.07,367.96,373.06,51656700.0,5653747618.0,2016-02,10.11
bitcoin,2016-02-02,372.92,375.88,372.92,374.45,40378700.0,5676528707.0,2016-02,2.96
bitcoin,2016-02-03,374.65,374.95,368.05,369.95,45933400.0,5609971377.0,2016-02,6.9
bitcoin,2016-02-04,370.17,391.61,369.99,389.59,69285504.0,5909517630.0,2016-02,21.62
bitcoin,2016-02-05,388.9,391.09,385.57,386.55,43825000.0,5865136968.0,2016-02,5.52
bitcoin,2016-02-06,386.59,386.63,372.39,376.52,49249300.0,5714879155.0,2016-02,14.24
bitcoin,2016-02-07,376.51,380.87,374.9,376.62,37076300.0,5718023735.0,2016-02,5.97
bitcoin,2016-02-08,376.76,379.88,373.33,373.45,47671100.0,5671240831.0,2016-02,6.55
bitcoin,2016-02-09,373.42,377.25,372.9,376.03,55318500.0,5712106127.0,2016-02,4.35
bitcoin,2016-02-10,376.15,385.48,375.78,381.65,85130896.0,5799042060.0,2016-02,9.7
bitcoin,2016-02-11,382.11,383.13,376.4,379.65,74375600.0,5770550973.0,2016-02,6.73
bitcoin,2016-02-12,379.69,384.95,379.6,384.26,67042800.0,5842238586.0,2016-02,5.35
bitcoin,2016-02-13,384.64,391.86,384.64,391.86,61911700.0,5959279526.0,2016-02,7.22
bitcoin,2016-02-14,392.93,407.23,392.93,407.23,74469800.0,6194711495.0,2016-02,14.3
bitcoin,2016-02-15,407.57,410.38,397.75,400.18,74070496.0,6089064891.0,2016-02,12.63
bitcoin,2016-02-16,401.43,408.95,401.43,407.49,73093104.0,6201590434.0,2016-02,7.52
bitcoin,2016-02-17,407.66,421.17,406.78,416.32,83193600.0,6337628174.0,2016-02,14.39
bitcoin,2016-02-18,416.57,426.0,415.64,422.37,76752600.0,6431547586.0,2016-02,10.36
bitcoin,2016-02-19,422.73,423.1,417.6,420.79,55711300.0,6408881658.0,2016-02,5.5
bitcoin,2016-02-20,421.6,441.98,421.6,437.16,93992096.0,6659985887.0,2016-02,20.38
bitcoin,2016-02-21,437.77,448.05,429.08,438.8,89820704.0,6686294225.0,2016-02,18.97
bitcoin,2016-02-22,438.99,439.05,432.92,437.75,85385200.0,6671673493.0,2016-02,6.13
bitcoin,2016-02-23,438.26,439.86,417.82,420.74,85244896.0,6413836323.0,2016-02,22.04
bitcoin,2016-02-24,420.96,425.55,413.91,424.95,67743696.0,6479395124.0,2016-02,11.64
bitcoin,2016-02-25,425.04,427.72,420.42,424.54,70798000.0,6474784226.0,2016-02,7.3
bitcoin,2016-02-26,424.63,432.15,421.62,432.15,61486000.0,6592327507.0,2016-02,10.53
bitcoin,2016-02-27,432.84,434.23,428.1,432.52,41893600.0,6599515471.0,2016-02,6.13
bitcoin,2016-02-28,432.57,435.68,423.82,433.5,53033400.0,6615986322.0,2016-02,11.86
bitcoin,2016-02-29,433.44,441.51,431.69,437.7,60694700.0,6681444705.0,2016-02,9.82
bitcoin,2016-03-01,437.92,439.65,432.32,435.12,74895800.0,6643686404.0,2016-03,7.33
bitcoin,2016-03-02,435.13,435.92,423.99,423.99,74955296.0,6475329604.0,2016-03,11.93
bitcoin,2016-03-03,423.91,425.37,419.41,421.65,100484000.0,6441066887.0,2016-03,5.96
bitcoin,2016-03-04,421.84,425.18,410.94,410.94,90856096.0,6279024638.0,2016-03,14.24
bitcoin,2016-03-05,410.78,411.26,394.04,400.57,135384992.0,6122091567.0,2016-03,17.22
bitcoin,2016-03-06,400.52,411.91,395.78,407.71,91212496.0,6232667872.0,2016-03,16.13
bitcoin,2016-03-07,407.76,415.92,406.31,414.32,85762400.0,6335164892.0,2016-03,9.61
bitcoin,2016-03-08,414.46,416.24,411.09,413.97,70311696.0,6331422309.0,2016-03,5.15
bitcoin,2016-03-09,413.89,416.03,411.61,414.86,70012304.0,6346735710.0,2016-03,4.42
bitcoin,2016-03-10,414.74,417.51,413.25,417.13,81022896.0,6383105414.0,2016-03,4.26
bitcoin,2016-03-11,417.24,423.93,417.01,421.69,73969696.0,6454555816.0,2016-03,6.92
bitcoin,2016-03-12,421.61,421.8,410.09,411.62,92712896.0,6301963440.0,2016-03,11.71
bitcoin,2016-03-13,411.65,416.6,411.64,414.07,74322800.0,6340701565.0,2016-03,4.96
bitcoin,2016-03-14,414.2,416.68,414.2,416.44,95259400.0,6378632901.0,2016-03,2.48
